Country,Date,Product,AMI,MOSact,MOSproj,Order
Uganda-NMS,8/1/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",1042,8.89,,
Uganda-NMS,8/1/2018,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",1700,3.27,,
Uganda-NMS,8/1/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",124452,3.23,,
Uganda-NMS,8/1/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",55230,3.61,,
Uganda-NMS,8/1/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",12260,3.83,,
Uganda-NMS,8/1/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",7020,0,,
Uganda-NMS,8/1/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",15278,1.92,,
Uganda-NMS,8/1/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",4149,0.05,,
Uganda-NMS,8/1/2018,"Nevirapine 200 mg Tablet, 60 Tabs",42345,2.4,,
Uganda-NMS,8/1/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",15757,2.29,,
Uganda-NMS,8/1/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",152904,0.4,,
Uganda-NMS,8/1/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",38197,2.42,,
Uganda-NMS,10/1/2018,"Abacavir/Lamivudine 120/60 mg Tablet, 30 Tabs",52182,1.78,,
Uganda-NMS,10/1/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",14219,2.06,,
Uganda-NMS,10/1/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",23309,0.44,,
Uganda-NMS,10/1/2018,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",41415,0.07,,
Uganda-NMS,10/1/2018,"Dolutegravir, 50 mg Tablet, 30 Tabs",1155,9.42,,
Uganda-NMS,10/1/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",44923,5.6,,
Uganda-NMS,10/1/2018,"Efavirenz 600 mg Tablet, 30 Tabs",139359,2.66,,
Uganda-NMS,10/1/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",507339,1.05,,
Uganda-NMS,10/1/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",11235,2.5,,
Uganda-NMS,10/1/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",1120,9.62,,
Uganda-NMS,10/1/2018,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",1607,6.6,,
Uganda-NMS,10/1/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",124988,6.21,,
Uganda-NMS,10/1/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",57324,1.3,,
Uganda-NMS,10/1/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",12349,3.27,,
Uganda-NMS,10/1/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",7854,2.16,,
Uganda-NMS,10/1/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",15366,3.45,,
Uganda-NMS,10/1/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",5519,1.54,,
Uganda-NMS,10/1/2018,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL",6780,3.77,,
Uganda-NMS,10/1/2018,"Nevirapine 200 mg Tablet, 60 Tabs",8465,6.98,,
Uganda-NMS,10/1/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",12162,2.3,,
Uganda-NMS,10/1/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",164381,3.81,,
Uganda-NMS,10/1/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",36179,1.73,,
Uganda-NMS,1/1/2019,"Abacavir/Lamivudine 120/60 mg Tablet, 30 Tabs",48108,,0.4,
Uganda-NMS,1/1/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",13862,,0.86,
Uganda-NMS,1/1/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",25169,,1.69,
Uganda-NMS,1/1/2019,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",177061,,3.31,
Uganda-NMS,1/1/2019,"Dolutegravir, 50 mg Tablet, 30 Tabs",2909,,2.36,
Uganda-NMS,1/1/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",10223,,4.06,
Uganda-NMS,1/1/2019,"Efavirenz 600 mg Tablet, 30 Tabs",139359,,1.04,
Uganda-NMS,1/1/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",500405,,2.14,
Uganda-NMS,1/1/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",8556,,1.61,
Uganda-NMS,1/1/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",1178,,8.6,
Uganda-NMS,1/1/2019,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",1213,,7.04,
Uganda-NMS,1/1/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",124988,,3.04,
Uganda-NMS,1/1/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",56829,,0.02,
Uganda-NMS,1/1/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",11606,,4.69,
Uganda-NMS,1/1/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",8576,,0.44,
Uganda-NMS,1/1/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",13991,,3.4,
Uganda-NMS,1/1/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",5519,,0.53,
Uganda-NMS,1/1/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL",6802,,2.41,
Uganda-NMS,1/1/2019,"Nevirapine 200 mg Tablet, 60 Tabs",44923,,3.87,
Uganda-NMS,1/1/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",10509,,2.2,
Uganda-NMS,1/1/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",177849,,3.31,
Uganda-NMS,1/1/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",36179,,0.58,
Uganda-NMS,3/1/2019,"Abacavir/Lamivudine 120/60 mg Tablet, 30 Tabs",47980,,0.08,
Uganda-NMS,3/1/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",12720,,1.63,
Uganda-NMS,3/1/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",22397,,0.14,
Uganda-NMS,3/1/2019,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",177061,,2.72,
Uganda-NMS,3/1/2019,"Dolutegravir, 50 mg Tablet, 30 Tabs",2909,,1.79,
Uganda-NMS,3/1/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",10313,,2.51,
Uganda-NMS,3/1/2019,"Efavirenz 600 mg Tablet, 30 Tabs",91007,,3.04,
Uganda-NMS,3/1/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",500405,,3.56,
Uganda-NMS,3/1/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",8884,,1.42,
Uganda-NMS,3/1/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",1190,,11.06,
Uganda-NMS,3/1/2019,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",1046,,7.55,
Uganda-NMS,3/1/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",124988,,2.14,
Uganda-NMS,3/1/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",48774,,0.84,
Uganda-NMS,3/1/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",10540,,3.83,
Uganda-NMS,3/1/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",8374,,0.7,
Uganda-NMS,3/1/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",12015,,1.94,
Uganda-NMS,3/1/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",4411,,0.81,
Uganda-NMS,3/1/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL",6257,,1.93,
Uganda-NMS,3/1/2019,"Nevirapine 200 mg Tablet, 60 Tabs",42218,,2.37,
Uganda-NMS,3/1/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs/ 60 tabs",8881,,3.7,
Uganda-NMS,3/1/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",141008,,3.4,
Uganda-NMS,3/1/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",28693,,4.3,
Zambia,7/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",19868.33333,8.66,,
Zambia,7/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",37590.33333,0.44,,
Zambia,7/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",10835.33333,4.49,,
Zambia,7/31/2018,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",26775.66667,21.54,,
Zambia,7/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",2639.333333,0.91,,
Zambia,7/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",18640,16.72,,
Zambia,7/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",872743,5.7,,
Zambia,7/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",872743,0.15,,
Zambia,7/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",8587.333333,2.13,,
Zambia,7/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",2282,10.21,,
Zambia,7/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",22707.33333,7.62,,
Zambia,7/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",78698.33333,2.92,,
Zambia,7/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",28930.66667,10.14,,
Zambia,7/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",6768.666667,4.39,,
Zambia,7/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",33020,2.76,,
Zambia,7/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",13067.66667,8.14,,
Zambia,7/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",4656.666667,0.05,,
Zambia,7/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",40223.66667,5.8,,
Zambia,7/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,,
Zambia,8/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",19105.33333,10.29,,
Zambia,8/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",29925.66667,0.02,,
Zambia,8/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",11471.66667,3.37,,
Zambia,8/31/2018,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",85724.33333,7.93,,
Zambia,8/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",2616.666667,0.91,,
Zambia,8/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",13685.66667,22.18,,
Zambia,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",81747.33333,65.16,,
Zambia,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",527488.6667,0.07,,
Zambia,8/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",10014.33333,2.97,,
Zambia,8/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",2310,9.31,,
Zambia,8/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",24854.33333,6.03,,
Zambia,8/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",68119.33333,2.61,,
Zambia,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",24112,11.48,,
Zambia,8/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",9757,1.98,,
Zambia,8/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",34485.33333,2.75,,
Zambia,8/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",12958.33333,9.58,,
Zambia,8/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",5499,2.98,,
Zambia,8/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",37164.33333,5.37,,
Zambia,8/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",66.66666667,58.5,,
Zambia,9/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",13055,14.27,,
Zambia,9/30/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",13257,9.87,,
Zambia,9/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",10298.66667,6.85,,
Zambia,9/30/2018,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",90723.66667,7.41,,
Zambia,9/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",5029,2.08,,
Zambia,9/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",13705,21.03,,
Zambia,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",897638,6.23,,
Zambia,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",201637,0.08,,
Zambia,9/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",6813,3.64,,
Zambia,9/30/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",1431.333333,14.37,,
Zambia,9/30/2018,"Lamivudine 150 mg Tablet, 60 Tabs",16676.33333,8.29,,
Zambia,9/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",46719,7.56,,
Zambia,9/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",16123.66667,16.37,,
Zambia,9/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",8707.333333,0.91,,
Zambia,9/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",17273.33333,9.62,,
Zambia,9/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",9133.333333,12.79,,
Zambia,9/30/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",6207,3.75,,
Zambia,9/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",24210.33333,7.52,,
Zambia,9/30/2018,"Raltegravir 100 mg Tablet, 60 Tabs",66.66666667,58.5,,
Zambia,10/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",18962,8.33,,
Zambia,10/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",24227.66667,3.49,,
Zambia,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",14791,2.9,,
Zambia,10/31/2018,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",100660.6667,9.34,,
Zambia,10/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",5135.333333,0.57,,
Zambia,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",13419.66667,20.33,,
Zambia,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",317945,16.95,,
Zambia,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",56169,0,,
Zambia,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",8007.666667,1.89,,
Zambia,10/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",1475,12.84,,
Zambia,10/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",19717,5.8,,
Zambia,10/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",48622,6.03,,
Zambia,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",22195.66667,16.52,,
Zambia,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",9667.333333,1.49,,
Zambia,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",21059,6.16,,
Zambia,10/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",10977.33333,14.79,,
Zambia,10/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",11536,1.17,,
Zambia,10/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",37920,3.53,,
Zambia,10/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",66.66666667,58.5,,
Zambia,11/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",24078.66667,5.23,,
Zambia,11/30/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",36960.33333,1.39,,
Zambia,11/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",13246.33333,5.14,,
Zambia,11/30/2018,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",70865.33333,13.09,,
Zambia,11/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",5710.333333,0.78,,
Zambia,11/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",15291.33333,16.88,,
Zambia,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",690611.3333,5.93,,
Zambia,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,0,,
Zambia,11/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",10031.66667,2.3,,
Zambia,11/30/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",2190.666667,14.58,,
Zambia,11/30/2018,"Lamivudine 150 mg Tablet, 60 Tabs",19632.66667,4.63,,
Zambia,11/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",51667.33333,4.45,,
Zambia,11/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",27122,17.21,,
Zambia,11/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",9709,0.33,,
Zambia,11/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",25628,4.67,,
Zambia,11/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",13603,12.68,,
Zambia,11/30/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",20666.66667,2.63,,
Zambia,11/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",40748,2.24,,
Zambia,11/30/2018,"Raltegravir 100 mg Tablet, 60 Tabs",0,,,
Zambia,12/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",22759.66667,5.25,5.25,
Zambia,12/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",43003.33333,1.09,1.09,
Zambia,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",13246.33333,4.98,4.98,
Zambia,12/31/2018,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",74116.33333,27.35,27.35,
Zambia,12/31/2018,"Dolutegravir 50mg Tablet, 30 Tabs",0,0,0,
Zambia,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",6332.666667,0.03,0.03,
Zambia,12/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",12789.33333,19.41,19.41,
Zambia,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",752241,7.91,7.91,
Zambia,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,0,0,
Zambia,12/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",10474.33333,1.62,1.62,
Zambia,12/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",2357.666667,12.95,12.95,
Zambia,12/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",16956.66667,4.98,4.98,
Zambia,12/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",53418.66667,3.57,3.57,
Zambia,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",24832,18.51,18.51,
Zambia,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",6969.333333,0,0,
Zambia,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",23174.66667,4.78,4.78,
Zambia,12/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle (5x60)",12575,12.17,12.17,
Zambia,12/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",17465,2.91,2.91,
Zambia,12/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",37329.33333,2.19,2.19,
Zambia,12/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",0,,,
Zambia,1/31/2019,"Abacavir 300 mg, Tablet, 60 Tabs",16342,,6.63,
Zambia,1/31/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",30767,,2.27,
Zambia,1/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",4737.666667,,11.99,
Zambia,1/31/2019,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",125175,,14,
Zambia,1/31/2019,"Dolutegravir 50mg Tablet, 30 Tabs",1001,,32.93,
Zambia,1/31/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",3884.666667,,6.04,
Zambia,1/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",11886.33333,,19.83,
Zambia,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",671343.6667,,8.25,
Zambia,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,,0,
Zambia,1/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",8323.333333,,4.67,
Zambia,1/31/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",2024.333333,,14.77,
Zambia,1/31/2019,"Lamivudine 150 mg Tablet, 60 Tabs",12749.33333,,4.95,
Zambia,1/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",43385,,3.24,
Zambia,1/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",17289.33333,,25.84,
Zambia,1/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",4626.666667,,6.05,
Zambia,1/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",20577.66667,,7.51,
Zambia,1/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle (5x60)",11027.66667,,13.17,
Zambia,1/31/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",15987.66667,,2.94,
Zambia,1/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",22866.33333,,2.83,
Zambia,1/31/2019,"Raltegravir 100 mg Tablet, 60 Tabs",1300,,0,
Zambia,2/28/2019,"Abacavir 300 mg, Tablet, 60 Tabs",13755,,7.98,
Zambia,2/28/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",22716,,1.39,
Zambia,2/28/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",9396,,3.94,
Zambia,2/28/2019,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",205173,,11.84,
Zambia,2/28/2019,"Dolutegravir 50mg Tablet, 30 Tabs",1270,,25.32,
Zambia,2/28/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",6896,,5.19,
Zambia,2/28/2019,"Efavirenz 600 mg Tablet, 30 Tabs",8404,,27.35,
Zambia,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",537987,,10.34,
Zambia,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,,0,
Zambia,2/28/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",4751,,7.07,
Zambia,2/28/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",1073.333333,,36.1,
Zambia,2/28/2019,"Lamivudine 150 mg Tablet, 60 Tabs",11730,,4.64,
Zambia,2/28/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",43919.33333,,3.71,
Zambia,2/28/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",11158.66667,,37.17,
Zambia,2/28/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",5869.666667,,4.48,
Zambia,2/28/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",17041.66667,,9.3,
Zambia,2/28/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle (5x60)",9183.666667,,14.28,
Zambia,2/28/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",4334.333333,,15.41,
Zambia,2/28/2019,"Nevirapine 200 mg Tablet, 60 Tabs",18691.66667,,1.87,
Zambia,2/28/2019,"Raltegravir 100 mg Tablet, 60 Tabs",1300,,0,
Zimbabwe,7/31/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",33766,1.5,,
Zimbabwe,7/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",18019.33333,4.43,,
Zimbabwe,7/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",32513.33333,19.61,,
Zimbabwe,7/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,,
Zimbabwe,7/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",12529,8.47,,
Zimbabwe,7/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",7269.666667,5.72,,
Zimbabwe,7/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",629648.6667,3.63,,
Zimbabwe,7/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",368419.3333,0.88,,
Zimbabwe,7/31/2018,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",5045.333333,1.2,,
Zimbabwe,7/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",4160.333333,5.48,,
Zimbabwe,7/31/2018,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",1044,2.51,,
