Country,Date,Product,SOH,AMI,MOSact,MOSproj
Uganda-NMS,10/1/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",626499,164381,3.81,
Uganda-NMS,10/1/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",62756,36179,1.73,
Uganda-NMS,1/1/2019,"Abacavir/Lamivudine 120/60 mg Tablet, 30 Tabs",19301,48108,,0.4
Uganda-NMS,1/1/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",11910,13862,,0.86
Uganda-NMS,1/1/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",42639,25169,,1.69
Uganda-NMS,1/1/2019,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",586058,177061,,3.31
Uganda-NMS,1/1/2019,"Dolutegravir, 50 mg Tablet, 30 Tabs",6859,2909,,2.36
Uganda-NMS,1/1/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",41483,10223,,4.06
Uganda-NMS,1/1/2019,"Efavirenz 600 mg Tablet, 30 Tabs",144551,139359,,1.04
Uganda-NMS,1/1/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",1073084,500405,,2.14
Uganda-NMS,1/1/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",13774,8556,,1.61
Uganda-NMS,1/1/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",10136,1178,,8.6
Uganda-NMS,1/1/2019,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",8538,1213,,7.04
Uganda-NMS,1/1/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",380257,124988,,3.04
Uganda-NMS,1/1/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",1402,56829,,0.02
Uganda-NMS,1/1/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",54375,11606,,4.69
Uganda-NMS,1/1/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",3780,8576,,0.44
Uganda-NMS,1/1/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",47506,13991,,3.4
Uganda-NMS,1/1/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",2901,5519,,0.53
Uganda-NMS,1/1/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL",16377,6802,,2.41
Uganda-NMS,1/1/2019,"Nevirapine 200 mg Tablet, 60 Tabs",174008,44923,,3.87
Uganda-NMS,1/1/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",23172,10509,,2.2
Uganda-NMS,1/1/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",589505,177849,,3.31
Uganda-NMS,1/1/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",20996,36179,,0.58
Uganda-NMS,3/1/2019,"Abacavir/Lamivudine 120/60 mg Tablet, 30 Tabs",4024,47980,,0.08
Uganda-NMS,3/1/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",20793,12720,,1.63
Uganda-NMS,3/1/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",3058,22397,,0.14
Uganda-NMS,3/1/2019,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",481973,177061,,2.72
Uganda-NMS,3/1/2019,"Dolutegravir, 50 mg Tablet, 30 Tabs",5217,2909,,1.79
Uganda-NMS,3/1/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",25866,10313,,2.51
Uganda-NMS,3/1/2019,"Efavirenz 600 mg Tablet, 30 Tabs",276984,91007,,3.04
Uganda-NMS,3/1/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",1781261,500405,,3.56
Uganda-NMS,3/1/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",12592,8884,,1.42
Uganda-NMS,3/1/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",13161,1190,,11.06
Uganda-NMS,3/1/2019,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",7900,1046,,7.55
Uganda-NMS,3/1/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",267961,124988,,2.14
Uganda-NMS,3/1/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",40728,48774,,0.84
Uganda-NMS,3/1/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",40389,10540,,3.83
Uganda-NMS,3/1/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",5834,8374,,0.7
Uganda-NMS,3/1/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",23272,12015,,1.94
Uganda-NMS,3/1/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",3568,4411,,0.81
Uganda-NMS,3/1/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL",12061,6257,,1.93
Uganda-NMS,3/1/2019,"Nevirapine 200 mg Tablet, 60 Tabs",100125,42218,,2.37
Uganda-NMS,3/1/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs/ 60 tabs",32841,8881,,3.7
Uganda-NMS,3/1/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",479739,141008,,3.4
Uganda-NMS,3/1/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",123250,28693,,4.3
Zambia,7/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",172153,19868.33333,8.66,
Zambia,7/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",16637,37590.33333,0.44,
Zambia,7/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",48606,10835.33333,4.49,
Zambia,7/31/2018,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",576680,26775.66667,21.54,
Zambia,7/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",2397,2639.333333,0.91,
Zambia,7/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",311706,18640,16.72,
Zambia,7/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",4974193,872743,5.7,
Zambia,7/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",133476,872743,0.15,
Zambia,7/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",18280,8587.333333,2.13,
Zambia,7/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",23304,2282,10.21,
Zambia,7/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",172964,22707.33333,7.62,
Zambia,7/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",229823,78698.33333,2.92,
Zambia,7/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",293262,28930.66667,10.14,
Zambia,7/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",29710,6768.666667,4.39,
Zambia,7/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",91051,33020,2.76,
Zambia,7/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",106397,13067.66667,8.14,
Zambia,7/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",216,4656.666667,0.05,
Zambia,7/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",233241,40223.66667,5.8,
Zambia,7/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,0,
Zambia,8/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",196674,19105.33333,10.29,
Zambia,8/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",616,29925.66667,0.02,
Zambia,8/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",38660,11471.66667,3.37,
Zambia,8/31/2018,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",679618,85724.33333,7.93,
Zambia,8/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",2384,2616.666667,0.91,
Zambia,8/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",303558,13685.66667,22.18,
Zambia,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",5326955,81747.33333,65.16,
Zambia,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",35127,527488.6667,0.07,
Zambia,8/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",29770,10014.33333,2.97,
Zambia,8/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",21507,2310,9.31,
Zambia,8/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",149874,24854.33333,6.03,
Zambia,8/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",177514,68119.33333,2.61,
Zambia,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",276895,24112,11.48,
Zambia,8/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",19333,9757,1.98,
Zambia,8/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",94773,34485.33333,2.75,
Zambia,8/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",124092,12958.33333,9.58,
Zambia,8/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",16393,5499,2.98,
Zambia,8/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",199523,37164.33333,5.37,
Zambia,8/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",3900,66.66666667,58.5,
Zambia,9/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",186335,13055,14.27,
Zambia,9/30/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",130898,13257,9.87,
Zambia,9/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",70596,10298.66667,6.85,
Zambia,9/30/2018,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",671882,90723.66667,7.41,
Zambia,9/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",10484,5029,2.08,
Zambia,9/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",288276,13705,21.03,
Zambia,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",5593108,897638,6.23,
Zambia,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",16495,201637,0.08,
Zambia,9/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",24767,6813,3.64,
Zambia,9/30/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",20568,1431.333333,14.37,
Zambia,9/30/2018,"Lamivudine 150 mg Tablet, 60 Tabs",138276,16676.33333,8.29,
Zambia,9/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",353220,46719,7.56,
Zambia,9/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",263936,16123.66667,16.37,
Zambia,9/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",7942,8707.333333,0.91,
Zambia,9/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",166239,17273.33333,9.62,
Zambia,9/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",116776,9133.333333,12.79,
Zambia,9/30/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",23295,6207,3.75,
Zambia,9/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",182075,24210.33333,7.52,
Zambia,9/30/2018,"Raltegravir 100 mg Tablet, 60 Tabs",3900,66.66666667,58.5,
Zambia,10/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",158017,18962,8.33,
Zambia,10/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",84435,24227.66667,3.49,
Zambia,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",42945,14791,2.9,
Zambia,10/31/2018,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",940497,100660.6667,9.34,
Zambia,10/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",2928,5135.333333,0.57,
Zambia,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",272796,13419.66667,20.33,
Zambia,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",5387926,317945,16.95,
Zambia,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,56169,0,
Zambia,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",15110,8007.666667,1.89,
Zambia,10/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",18940,1475,12.84,
Zambia,10/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",114327,19717,5.8,
Zambia,10/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",293241,48622,6.03,
Zambia,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",366769,22195.66667,16.52,
Zambia,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",14366,9667.333333,1.49,
Zambia,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",129789,21059,6.16,
Zambia,10/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",162361,10977.33333,14.79,
Zambia,10/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",13515,11536,1.17,
Zambia,10/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",133875,37920,3.53,
Zambia,10/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",3900,66.66666667,58.5,
Zambia,11/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",125835,24078.66667,5.23,
Zambia,11/30/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",51276,36960.33333,1.39,
Zambia,11/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",68091,13246.33333,5.14,
Zambia,11/30/2018,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",927557,70865.33333,13.09,
Zambia,11/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",4476,5710.333333,0.78,
Zambia,11/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",258135,15291.33333,16.88,
Zambia,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",4093966,690611.3333,5.93,
Zambia,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,0,0,
Zambia,11/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",23070,10031.66667,2.3,
Zambia,11/30/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",31930,2190.666667,14.58,
Zambia,11/30/2018,"Lamivudine 150 mg Tablet, 60 Tabs",90976,19632.66667,4.63,
Zambia,11/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",230152,51667.33333,4.45,
Zambia,11/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",466855,27122,17.21,
Zambia,11/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",3163,9709,0.33,
Zambia,11/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",119607,25628,4.67,
Zambia,11/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",172453,13603,12.68,
Zambia,11/30/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",54443,20666.66667,2.63,
Zambia,11/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",91450,40748,2.24,
Zambia,11/30/2018,"Raltegravir 100 mg Tablet, 60 Tabs",3900,0,,
Zambia,12/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",119490,22759.66667,5.25,5.25
Zambia,12/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",46829,43003.33333,1.09,1.09
Zambia,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",65971,13246.33333,4.98,4.98
Zambia,12/31/2018,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",2027091,74116.33333,27.35,27.35
Zambia,12/31/2018,"Dolutegravir 50mg Tablet, 30 Tabs",0,0,0,0
Zambia,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",212,6332.666667,0.03,0.03
Zambia,12/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",248246,12789.33333,19.41,19.41
Zambia,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",5948652,752241,7.91,7.91
Zambia,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,0,0,0
Zambia,12/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",16918,10474.33333,1.62,1.62
Zambia,12/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",30521,2357.666667,12.95,12.95
Zambia,12/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",84367,16956.66667,4.98,4.98
Zambia,12/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",190855,53418.66667,3.57,3.57
Zambia,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",459702,24832,18.51,18.51
Zambia,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",14,6969.333333,0,0
Zambia,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",110823,23174.66667,4.78,4.78
Zambia,12/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle (5x60)",153035,12575,12.17,12.17
Zambia,12/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",50794,17465,2.91,2.91
Zambia,12/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",81807,37329.33333,2.19,2.19
Zambia,12/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",3900,0,,
Zambia,1/31/2019,"Abacavir 300 mg, Tablet, 60 Tabs",108332,16342,,6.63
Zambia,1/31/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",69847,30767,,2.27
Zambia,1/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",56793,4737.666667,,11.99
Zambia,1/31/2019,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",1753042,125175,,14
Zambia,1/31/2019,"Dolutegravir 50mg Tablet, 30 Tabs",32967,1001,,32.93
Zambia,1/31/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",23450,3884.666667,,6.04
Zambia,1/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",235720,11886.33333,,19.83
Zambia,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",5538653,671343.6667,,8.25
Zambia,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,0,,0
Zambia,1/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",38850,8323.333333,,4.67
Zambia,1/31/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",29894,2024.333333,,14.77
Zambia,1/31/2019,"Lamivudine 150 mg Tablet, 60 Tabs",63095,12749.33333,,4.95
Zambia,1/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",140782,43385,,3.24
Zambia,1/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",446824,17289.33333,,25.84
Zambia,1/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",28000,4626.666667,,6.05
Zambia,1/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",154474,20577.66667,,7.51
Zambia,1/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle (5x60)",145278,11027.66667,,13.17
Zambia,1/31/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",46926,15987.66667,,2.94
Zambia,1/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",64812,22866.33333,,2.83
Zambia,1/31/2019,"Raltegravir 100 mg Tablet, 60 Tabs",0,1300,,0
Zambia,2/28/2019,"Abacavir 300 mg, Tablet, 60 Tabs",109725,13755,,7.98
Zambia,2/28/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",31537,22716,,1.39
Zambia,2/28/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",37041,9396,,3.94
Zambia,2/28/2019,"Dolutegravir/Lamivudine/Tenofovir 50/300/300 mg Tablet, 30 Tabs",2429890,205173,,11.84
Zambia,2/28/2019,"Dolutegravir 50mg Tablet, 30 Tabs",32160,1270,,25.32
Zambia,2/28/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",35779,6896,,5.19
Zambia,2/28/2019,"Efavirenz 600 mg Tablet, 30 Tabs",229855,8404,,27.35
Zambia,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",5564982,537987,,10.34
Zambia,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,0,,0
Zambia,2/28/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",33580,4751,,7.07
Zambia,2/28/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",38742,1073.333333,,36.1
Zambia,2/28/2019,"Lamivudine 150 mg Tablet, 60 Tabs",54475,11730,,4.64
Zambia,2/28/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",163039,43919.33333,,3.71
Zambia,2/28/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",414810,11158.66667,,37.17
Zambia,2/28/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",26307,5869.666667,,4.48
Zambia,2/28/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",158487,17041.66667,,9.3
Zambia,2/28/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle (5x60)",131115,9183.666667,,14.28
Zambia,2/28/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",66778,4334.333333,,15.41
Zambia,2/28/2019,"Nevirapine 200 mg Tablet, 60 Tabs",34898,18691.66667,,1.87
Zambia,2/28/2019,"Raltegravir 100 mg Tablet, 60 Tabs",0,1300,,0
Zimbabwe,7/31/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",50705,33766,1.5,
Zimbabwe,7/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",79753,18019.33333,4.43,
Zimbabwe,7/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",637489,32513.33333,19.61,
Zimbabwe,7/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0,
Zimbabwe,7/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",106154,12529,8.47,
Zimbabwe,7/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",41562,7269.666667,5.72,
Zimbabwe,7/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",2288161,629648.6667,3.63,
Zimbabwe,7/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",325584,368419.3333,0.88,
Zimbabwe,7/31/2018,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",6035,5045.333333,1.2,
Zimbabwe,7/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",22790,4160.333333,5.48,
Zimbabwe,7/31/2018,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",2618,1044,2.51,
Zimbabwe,7/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",15530,2995,5.19,
Zimbabwe,7/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",87704,28662.33333,3.06,
Zimbabwe,7/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",146447,16281.66667,8.99,
Zimbabwe,7/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",49695,6599.666667,7.53,
Zimbabwe,7/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",29411,16806,1.75,
Zimbabwe,7/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",90487,3800,23.81,
Zimbabwe,7/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",33537,6492.333333,5.17,
Zimbabwe,7/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",429290,14293.33333,30.03,
Zimbabwe,7/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",103588,20208.66667,5.13,
Zimbabwe,8/31/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",10188,45988.66667,0.22,
Zimbabwe,8/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",79636,19544,4.07,
Zimbabwe,8/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",555095,29293,18.95,
Zimbabwe,8/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0,
Zimbabwe,8/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",149542,7814,19.14,
Zimbabwe,8/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",151871,7636.666667,19.89,
Zimbabwe,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",3296096,621078.6667,5.31,
Zimbabwe,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",557632,392384,1.42,
Zimbabwe,8/31/2018,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",4216,1780.666667,2.37,
Zimbabwe,8/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",16020,3469.666667,4.62,
Zimbabwe,8/31/2018,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",1686,805.3333333,2.09,
Zimbabwe,8/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",10445,2048,5.1,
Zimbabwe,8/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",18098,31259.66667,0.58,
Zimbabwe,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",67523,17146.33333,3.94,
